"x","y","cell","avg_biomass_by_plot","count","mean","sd"
437000,990000,18712,29.0636706342693,4,47.1487209059232,2.68350852928712
445000,990000,18713,58.3483623065916,2,46.2792999190321,2.60557036829106
453000,990000,18714,100.250270157772,2,45.8049187413391,2.55515440878895
461000,990000,18715,8.74109249753585,3,45.7440527421789,2.53852561882779
469000,990000,18716,54.9874021592009,4,46.1214005134151,2.55909973169601
477000,990000,18717,83.4812557897133,4,46.9702333735851,2.61632241421497
485000,990000,18718,40.9478705127534,4,48.3288848559374,2.7051113130246
493000,990000,18719,82.684421412073,4,50.1846513783883,2.82217336123062
501000,990000,18720,77.0725666790389,3,52.5275904812465,2.95619921168979
509000,990000,18721,82.7795533463116,3,55.3067282039094,3.09304613563091
517000,990000,18722,50.3606941418583,4,58.4055542235751,3.22244097877602
525000,990000,18723,67.0391176713092,4,61.6673605844984,3.33469581564366
533000,990000,18724,98.6892034262373,3,64.9003624668825,3.43326037286221
541000,990000,18725,18.8995941596385,2,67.9022463194741,3.51998830940211
549000,990000,18726,56.9008457637197,3,70.4786153974649,3.6019221512782
557000,990000,18727,47.9272306738652,2,72.4556049477369,3.6875297104207
565000,990000,18728,59.8374661958833,2,73.689272398529,3.77820048345646
573000,990000,18729,133.180118275736,4,74.0833544613418,3.86417373886509
581000,990000,18730,113.432351590684,2,73.6189766035095,3.92896959783038
589000,990000,18731,94.0443384480619,3,72.3418035412544,3.95037874417449
597000,990000,18732,117.227978498229,1,70.3729955234589,3.914043931373
605000,990000,18733,109.520035403727,4,67.9061442077786,3.82646126515884
613000,990000,18734,85.335837971525,6,65.179374709652,3.71531549246593
621000,990000,18735,79.9961769611739,1,62.4343298187959,3.62050938594351
629000,990000,18736,18.2651404084283,3,59.8645997325367,3.56938437796046
637000,990000,18737,57.4016184211456,4,57.6201604661872,3.57187256389869
645000,990000,18738,14.437949276875,2,55.7968702549867,3.62702220299958
653000,990000,18739,28.711712099879,1,54.4489705949454,3.72255574167776
661000,990000,18740,107.249847032482,1,53.5899630397151,3.84608189333588
669000,990000,18741,58.0243429476387,2,53.2041564665916,3.98750212328678
677000,990000,18742,99.1189579967117,1,53.2690957529737,4.13522918014256
717000,990000,18747,50.8450310934989,2,NA,NA
797000,990000,18757,NA,0,NA,NA
853000,990000,18764,NA,0,NA,NA
861000,990000,18765,315.481381393198,1,66.3384029499463,5.54135637998797
869000,990000,18766,NA,0,66.699528925113,5.51558312157982
877000,990000,18767,39.0481554882395,2,66.9980539267724,5.47261980481087
885000,990000,18768,167.368310895648,2,67.1867172143831,5.40545177761709
901000,990000,18770,85.5253643458995,1,67.1490857696773,5.24461779354275
909000,990000,18771,48.8529627704147,1,66.9140906959059,5.19908595378933
917000,990000,18772,42.2166057518528,1,66.5492045749148,5.21716317530854
925000,990000,18773,98.6925829922127,1,66.0773692673031,5.31977078907526
933000,990000,18774,11.2934427627165,1,65.5287478959584,5.50593551184762
941000,990000,18775,80.8557293306386,3,64.9384117008282,5.76903802675776
949000,990000,18776,80.1745722779241,1,64.3379095676964,6.09720871499116
13000,982000,18955,4.85437066669812,1,49.928848725599,9.30028545280014
37000,982000,18958,21.5003844161888,1,50.4880228593253,7.96884319387526
141000,982000,18971,NA,0,49.1042565433772,5.03620351537147
165000,982000,18974,31.7943639494842,2,48.441324635893,4.67421830729824
173000,982000,18975,50.7176097803123,1,48.4507652475514,4.54712883150047
181000,982000,18976,NA,0,48.6280153341188,4.42598792115682
189000,982000,18977,51.1099476417173,1,48.9747260366094,4.32636588784656
245000,982000,18984,50.5339960409625,1,56.937800160665,4.19572563628082
253000,982000,18985,127.907075272645,2,58.7318010470705,4.19983579376517
261000,982000,18986,46.8000988916041,4,60.5647277410849,4.2072279923878
269000,982000,18987,16.6083608970267,1,62.3705447631844,4.22482437488756
277000,982000,18988,39.2249230180495,1,64.0778078018513,4.2588511839762
293000,982000,18990,51.9344418828984,1,66.9034381591112,4.36764014276465
301000,982000,18991,71.3647333715432,3,67.8827866181527,4.41857974405702
309000,982000,18992,53.2700561929503,2,68.5105992245836,4.46169677610041
317000,982000,18993,9.01108754631277,1,68.7658503638487,4.49301336179877
325000,982000,18994,173.401738405199,2,68.6442565015282,4.50206398962924
333000,982000,18995,78.8531898956524,4,68.1552568067924,4.47711018539197
341000,982000,18996,NA,0,67.3206868263668,4.41920662624431
349000,982000,18997,67.2059739505583,1,66.1720373214219,4.33751276265053
357000,982000,18998,5.54974411093605,1,64.7516394913765,4.23184126874754
365000,982000,18999,161.169523470518,2,63.1121632042705,4.09414620097017
373000,982000,19000,90.5418105243032,1,61.3111493221737,3.92101855950207
381000,982000,19001,30.9345842127207,2,59.3949446412821,3.72756207487254
389000,982000,19002,15.0371271769587,2,57.4065093469816,3.53496290637831
397000,982000,19003,37.5461870881283,4,55.3995977982353,3.35546326451693
405000,982000,19004,58.5322473492828,3,53.4371628348216,3.19309918604781
413000,982000,19005,82.6539821011044,3,51.5854511935408,3.0501481997552
421000,982000,19006,81.3174119557339,2,49.9189043217202,2.92492613955056
429000,982000,19007,97.7129777982948,4,48.5115198957234,2.81403071441335
437000,982000,19008,44.8574605811287,2,47.414151891031,2.72067234600526
445000,982000,19009,30.4539358689508,1,46.6653221935544,2.64980291794003
453000,982000,19010,56.8240032565224,3,46.2913703633336,2.60755420836581
461000,982000,19011,57.1487223220795,3,46.3181506661727,2.59798755237424
469000,982000,19012,49.5098382971892,4,46.7715015858395,2.62301349392436
477000,982000,19013,149.731630089677,2,47.6840011266189,2.68061535428323
485000,982000,19014,30.7074934923221,3,49.0783087836855,2.76754390946994
493000,982000,19015,39.5980149309659,2,50.9636580397723,2.8765823727253
501000,982000,19016,24.6986928913961,2,53.3082636971673,3.00147287891103
509000,982000,19017,67.5555926413183,1,56.0568278503471,3.13093607465165
517000,982000,19018,73.906746634929,3,59.1123953183276,3.24961205139211
525000,982000,19019,48.8410319694525,2,62.3252014269045,3.34862257654402
533000,982000,19020,25.3512983287244,1,65.5140156834627,3.43344552846452
549000,982000,19022,19.7274929657231,2,71.0651759154987,3.60072329150794
557000,982000,19023,87.7419475704362,3,73.0684321057707,3.70062292585351
565000,982000,19024,84.6158506199117,4,74.3566407520889,3.81159563019421
573000,982000,19025,82.4793756975146,4,74.8293620053893,3.91914018636037
581000,982000,19026,67.6771207015573,3,74.4436872845795,3.9993373593531
589000,982000,19027,83.1580456352676,4,73.2277871724278,4.02758124090541
597000,982000,19028,63.9172899150357,5,71.3121268561095,3.99588364068371
605000,982000,19029,72.1639551210938,3,68.8925423020052,3.91528985661611
613000,982000,19030,35.1983727300606,3,66.2172084564488,3.8204145152351
621000,982000,19031,53.6556034865383,4,63.5097125339706,3.74168930615548
629000,982000,19032,69.6931376099522,6,60.9636752877951,3.70481943235686
637000,982000,19033,57.5599832152417,3,58.7238621524268,3.72348688223576
645000,982000,19034,26.584957842624,2,56.8903817783808,3.79178134232492
653000,982000,19035,64.8504166094636,3,55.5326450829557,3.89124081567518
669000,982000,19037,NA,0,54.2575479891425,4.14811206651453
677000,982000,19038,91.9541271135366,1,NA,NA
717000,982000,19043,140.853009906133,1,NA,NA
877000,982000,19063,100.412424998065,1,67.6033907293025,5.53526391441833
885000,982000,19064,96.2175122164483,1,67.7517637409192,5.45142961968676
893000,982000,19065,87.0484427569104,2,67.7961269826938,5.3610536280784
901000,982000,19066,83.4057878212256,1,67.72192035426,5.28054713637522
909000,982000,19067,86.9522158690161,1,67.5130477756362,5.2260602541334
917000,982000,19068,71.1829796260217,1,67.1851096624514,5.2297545367533
925000,982000,19069,41.1339043706098,1,66.7554422719958,5.31210791134652
933000,982000,19070,13.458855310608,1,66.2459322635732,5.47801052378775
941000,982000,19071,38.2883617868248,1,65.6817534716107,5.72366321390651
949000,982000,19072,82.0567987792563,3,65.0941300399879,6.03634099440511
45000,974000,19255,132.208127290058,1,50.4612194886772,7.71050329556211
69000,974000,19258,NA,0,50.8209884789443,6.58596857493413
141000,974000,19267,6.68140134367978,1,49.0835239213022,5.07940196401197
165000,974000,19270,29.0987550422583,1,48.5624428736429,4.76872738148963
221000,974000,19277,477.334947216953,1,52.6357191837201,4.35425190692656
245000,974000,19280,67.3020320850947,1,57.1660174156501,4.33941979552923
253000,974000,19281,67.0019760145581,2,58.8891703616539,4.33485062948815
293000,974000,19286,NA,0,66.4687270511717,4.42770937929745
301000,974000,19287,247.034325107738,1,67.3177087232522,4.46691818853089
309000,974000,19288,67.2808514187233,4,67.8280834143875,4.50033369379375
317000,974000,19289,55.7962786133447,2,67.9841345111415,4.51983535647924
325000,974000,19290,69.8122879231792,2,67.7867016975279,4.5115410917978
333000,974000,19291,195.267169174397,1,67.2495952740048,4.46569105778172
341000,974000,19292,150.459163323129,2,66.3958244156133,4.38946574868913
349000,974000,19293,110.036488128833,1,65.2553449906848,4.29738518488853
365000,974000,19295,55.8024504079104,1,62.3015888011321,4.05839146337704
373000,974000,19296,NA,0,60.6010941775202,3.89519050979813
389000,974000,19298,95.8753497594592,2,56.960536912432,3.54710621032564
397000,974000,19299,38.3975901141634,2,55.1117810002323,3.38800984025663
405000,974000,19300,14.0368088409803,1,53.3237556691217,3.23911578179406
413000,974000,19301,68.6392660572398,3,51.6531493146622,3.10371990285029
421000,974000,19302,5.36009035750378,1,50.1620362684703,2.98338628740754
429000,974000,19303,42.3867648217997,1,48.9151586023566,2.87682688265207
437000,974000,19304,160.129627192436,2,47.9540961703875,2.79030226826212
445000,974000,19305,155.545816914925,1,47.3230384831965,2.726113529321
453000,974000,19306,68.419492722443,2,47.0448160814992,2.69101433448668
461000,974000,19307,54.3847979344941,4,47.1565323069604,2.6855744575394
469000,974000,19308,94.620628223673,3,47.6802651543825,2.71152390156763
477000,974000,19309,45.3089842139916,4,48.6566085524429,2.76347476569409
485000,974000,19310,66.1682832310386,3,50.0924372142662,2.84158051183946
493000,974000,19311,10.5918808343894,1,51.9881136392221,2.94122841056932
501000,974000,19312,71.0864614458474,2,54.3169828953922,3.05574328990984
509000,974000,19313,69.7913715983345,3,57.0234408898226,3.17606229121004
517000,974000,19314,75.4937674113307,2,60.0161041706447,3.29086193283943
525000,974000,19315,63.4414309134337,3,63.158804578238,3.3925753290132
533000,974000,19316,69.7724871201783,4,66.2781562073652,3.47983841534857
541000,974000,19317,147.082337254233,1,69.1985966456086,3.56707115317168
549000,974000,19318,121.72965582558,2,71.7381082664801,3.66531055628794
557000,974000,19319,92.6823300192688,6,73.7262276419898,3.77929619328944
565000,974000,19320,70.5045635075746,4,75.0213822001164,3.90371513285233
573000,974000,19321,172.46627076046,2,75.5219538287425,4.02102966896983
581000,974000,19322,155.966649188645,2,75.1577358371669,4.10060563353119
589000,974000,19323,109.432344866446,2,73.9817137304395,4.12651649696345
597000,974000,19324,45.7581507925479,3,72.1292549233187,4.09728569581841
605000,974000,19325,76.5142309566075,2,69.7828411327629,4.02404503566373
613000,974000,19326,42.3926837192175,6,67.1860578621046,3.94136501834101
621000,974000,19327,129.047136886961,3,64.5543225638268,3.8773917115987
629000,974000,19328,27.0982966751962,3,62.0718573932304,3.85632248240351
637000,974000,19329,126.386193998462,2,59.8798262993083,3.88901655948029
645000,974000,19330,48.5651291777444,4,58.0810961414643,3.96677296929842
653000,974000,19331,72.8605442335573,2,56.7507368166095,4.06803685511785
669000,974000,19333,40.3392802579215,1,NA,NA
701000,974000,19337,94.5779105551556,2,57.7632704212299,4.88948046979025
709000,974000,19338,24.1929774876827,2,NA,NA
837000,974000,19354,NA,0,NA,NA
853000,974000,19356,10.8891494907858,1,67.4287548035086,5.79923212311232
861000,974000,19357,NA,0,67.5924508710226,5.71733575823405
869000,974000,19358,49.5732388131314,1,67.7989331076634,5.64214051877086
877000,974000,19359,17.7473850361499,1,67.9870120942819,5.55652354200993
885000,974000,19360,148.874588498701,4,68.1246114220563,5.46122059117831
893000,974000,19361,NA,0,68.191894632702,5.36613376943923
901000,974000,19362,114.172451357793,2,68.1652340913349,5.28150432750579
909000,974000,19363,42.374760867419,1,68.0296284866308,5.22360115839872
917000,974000,19364,59.0514028883262,3,67.7859759538974,5.21554644456617
925000,974000,19365,128.048609926337,1,67.4446490929592,5.27868162545115
933000,974000,19366,NA,0,67.019169019331,5.42299917495502
941000,974000,19367,29.3913983366971,1,66.5263718426515,5.64794204259504
949000,974000,19368,NA,0,65.9893150223967,5.94322346312664
957000,974000,19369,66.7575878187461,1,65.431258297455,6.29110198370749
973000,974000,19371,53.6968276641767,3,64.3084397983819,7.07062563695064
981000,974000,19372,139.019581186675,1,63.8351671356602,7.4521997585672
53000,966000,19552,NA,0,50.5042214605325,7.49154827811723
77000,966000,19555,NA,0,50.7260458942675,6.44527009557466
141000,966000,19563,182.373223721624,1,49.2407331099545,5.12336941266267
173000,966000,19567,52.2314605828822,1,48.9649964712153,4.77862168465955
181000,966000,19568,21.45827877807,1,49.2146729825687,4.7022043275955
205000,966000,19571,87.0443400815568,1,50.9636643502962,4.56869544982664
213000,966000,19572,54.0997453442241,1,51.9305159225761,4.54613349387995
221000,966000,19573,156.270833789001,2,53.0899139116341,4.52920696659448
229000,966000,19574,69.8680492552585,1,54.4328053220906,4.51280959150891
245000,966000,19576,84.1244385019583,1,57.5070764115297,4.49667320925942
253000,966000,19577,187.977500936995,2,59.1530804449616,4.48579626075326
261000,966000,19578,NA,0,60.8023227009649,4.46646149615204
269000,966000,19579,63.3593255860396,2,62.3905675956181,4.45423333128295
285000,966000,19581,31.0001775217789,3,65.1242072359794,4.48307513320523
293000,966000,19582,44.1375468948224,2,66.1461547408322,4.50772262977744
301000,966000,19583,86.9569191448572,2,66.8730349196038,4.53101275329619
309000,966000,19584,55.7440343433062,3,67.2754590216626,4.54896804203606
317000,966000,19585,56.6747050908651,1,67.3430194984279,4.5506480740401
325000,966000,19586,NA,0,67.0838795667549,4.51583024185806
333000,966000,19587,6.15699582714229,1,66.5126115278574,4.44696025782963
341000,966000,19588,67.6119964416203,3,65.651561627775,4.35737062331091
349000,966000,19589,52.1902136168968,2,64.5333138509191,4.25925792052321
357000,966000,19590,NA,0,63.2042658063157,4.15163335107839
365000,966000,19591,9.79281095112595,1,61.7195517746655,4.02466014343239
373000,966000,19592,NA,0,60.1307213679434,3.87433851863577
381000,966000,19593,176.439080002383,1,58.4683470166005,3.71864135381816
389000,966000,19594,22.349055459192,2,56.770593501021,3.57040112903885
397000,966000,19595,32.8171793203492,2,55.0859804396144,3.43181885445064
405000,966000,19596,24.7458146753739,2,53.4680677861352,3.30135451700839
413000,966000,19597,51.3627326362918,1,51.9731820487835,3.17644534993431
421000,966000,19598,NA,0,50.6524166022201,3.06259227949108
429000,966000,19599,115.936200474919,1,49.5569960909169,2.96410787965948
445000,966000,19601,35.9385130146366,1,48.207822794454,2.82930273808341
453000,966000,19602,2.15987490113863,1,48.0231644644655,2.79947515325936
461000,966000,19603,37.342258880722,1,48.2073941298098,2.7968312696267
469000,966000,19604,67.2929368331674,2,48.7907579835159,2.82063699351325
477000,966000,19605,48.4589790379961,4,49.8089479725042,2.86581508524224
485000,966000,19606,11.9116693647674,1,51.264497824786,2.93473295254286
493000,966000,19607,82.7813676320096,2,53.1512201501314,3.02473925693589
501000,966000,19608,90.6462213977871,2,55.444689781953,3.12926346412804
509000,966000,19609,133.346513745086,2,58.0913343071534,3.24299984957411
517000,966000,19610,90.4671454891088,4,61.002818947309,3.35883902955164
525000,966000,19611,47.4594294727966,2,64.0517308054266,3.46918551706235
533000,966000,19612,41.5682746355123,1,67.0804876124341,3.57238992693626
541000,966000,19613,84.7053075983978,1,69.9186561835849,3.6770917049084
549000,966000,19614,49.4175354392886,2,72.3875098597228,3.79156348199086
557000,966000,19615,81.4245760002218,3,74.3201508514244,3.91813613209923
565000,966000,19616,82.2177626477118,2,75.5689419342536,4.0465470751801
573000,966000,19617,60.7811472272571,2,76.0392966817736,4.15904275785511
581000,966000,19618,96.4466183432675,2,75.685515319879,4.23149975339737
589000,966000,19619,66.3350993253735,3,74.5375369593207,4.24616169317914
597000,966000,19620,28.3697156449549,3,72.7494065716956,4.21148169073157
605000,966000,19621,30.907172875639,4,70.5039845460839,4.14343584862316
613000,966000,19622,120.113361435168,3,68.0212651115192,4.07136601332716
621000,966000,19623,106.318165632336,3,65.5021001946214,4.01798340422522
629000,966000,19624,95.5656887296694,2,63.1275273550336,4.00885211353545
637000,966000,19625,6.37128094171459,1,61.0338455399143,4.050045059781
645000,966000,19626,108.172340975333,2,59.318484346327,4.13276665413588
653000,966000,19627,96.7274408810012,2,58.0510308755402,4.23710093833403
677000,966000,19630,202.024505630724,1,NA,NA
701000,966000,19633,83.9705319122906,2,59.2087659874856,5.0606210524828
837000,966000,19650,43.8482599775017,1,68.0499384384333,6.12778628256268
845000,966000,19651,NA,0,67.875898575151,5.98877681128121
861000,966000,19653,NA,0,67.8423713212538,5.74237152708791
869000,966000,19654,101.083424956827,3,67.9614403789378,5.63833435448108
877000,966000,19655,103.377449250711,2,68.1140523481136,5.53497799259561
885000,966000,19656,87.9192496089735,2,68.2645012116484,5.43160403865764
893000,966000,19657,113.566193494352,2,68.3892293296191,5.33594359207508
901000,966000,19658,48.7817307305594,2,68.4487125512713,5.2494317133356
909000,966000,19659,130.807118586355,3,68.4297919427783,5.19019567484332
917000,966000,19660,38.8099946503489,1,68.3179279926654,5.1736102127079
925000,966000,19661,33.2621917719919,2,68.1134747966487,5.22106162611881
933000,966000,19662,NA,0,67.819016485644,5.34405111631286
941000,966000,19663,14.5663465562467,1,67.441887773629,5.54588286692188
949000,966000,19664,NA,0,66.99248691788,5.82213117762419
957000,966000,19665,34.8677568972881,1,66.4825467284792,6.15951769631834
973000,966000,19667,72.9542747377834,1,65.357528231517,6.93485122578634
981000,966000,19668,60.92137179637,1,64.8412779461251,7.31768987655407
989000,966000,19669,83.6043737125753,2,NA,NA
21000,958000,19844,65.5457835799486,1,49.8504923782287,9.39101099904324
69000,958000,19850,55.9724681678477,1,50.7032404187559,6.95946578572473
77000,958000,19851,149.490338028547,1,50.7394407576092,6.62778758779995
93000,958000,19853,NA,0,50.6604725805015,6.07227204084586
125000,958000,19857,176.126183433108,1,49.9794735980896,5.3811542000944
133000,958000,19858,116.388338745697,1,49.7620535992435,5.27312234706838
181000,958000,19864,193.554384823951,1,49.7503503374137,4.85210397667125
189000,958000,19865,7.36495093996113,1,50.1865638439074,4.80917671937192
205000,958000,19867,21.1763647642575,1,51.566106656004,4.75365714915715
221000,958000,19869,NA,0,53.6975288921658,4.70103755817617
237000,958000,19871,104.880693712972,1,56.4541515567814,4.65683314193616
245000,958000,19872,28.0214986815819,1,57.9793027296027,4.64263523715207
253000,958000,19873,95.3681448805719,1,59.5439636115604,4.62519133566889
261000,958000,19874,16.2955076838175,1,61.0963876221011,4.59576740117404
269000,958000,19875,37.9627578280536,1,62.5751260043136,4.57146665426682
277000,958000,19876,125.213971420998,1,63.9183149368741,4.56452492921604
285000,958000,19877,69.1204978124512,1,65.0669946690088,4.57268290430816
301000,958000,19879,88.6918212958646,3,66.5853859614295,4.5875022523507
309000,958000,19880,45.472526235293,2,66.8920840791041,4.58272953967989
317000,958000,19881,69.4739450631121,3,66.8836194862475,4.56093551596674
325000,958000,19882,2.56679496901845,1,66.5724990857094,4.50424173821917
333000,958000,19883,10.7376375848787,1,65.9766825637595,4.41803141902814
349000,958000,19885,40.1107282054564,2,64.0297091716242,4.22333806320223
357000,958000,19886,53.3088438257816,1,62.7614888104084,4.1204504777771
365000,958000,19887,79.3742658451302,2,61.3701843775588,3.99918460732575
373000,958000,19888,113.381818357299,4,59.8938567939057,3.86356627468976
381000,958000,19889,58.7845839033762,2,58.3626395880502,3.72799186431249
389000,958000,19890,87.2585636778691,1,56.8118374657675,3.60205210352649
413000,958000,19893,65.5661991833868,1,52.4990437726137,3.25774015200304
421000,958000,19894,64.7076829784363,1,51.3333802976708,3.15559599094011
445000,958000,19897,9.40837382311926,1,49.2506085406211,2.9564478287804
453000,958000,19898,27.1642555396234,2,49.1470448776648,2.93228156242189
461000,958000,19899,NA,0,49.3926371530861,2.92992763985825
477000,958000,19901,62.9841709653969,2,51.0518244245858,2.98696351091054
485000,958000,19902,77.6451272068988,2,52.4985928210137,3.04704093630684
493000,958000,19903,18.6512833401222,3,54.351423279307,3.12814014651766
501000,958000,19904,97.4482866888644,2,56.586536353013,3.22374728159135
509000,958000,19905,55.8941560080975,2,59.1513306931025,3.33476883407876
517000,958000,19906,57.9082654026239,4,61.9608158760779,3.45652740749223
525000,958000,19907,84.73354268107,6,64.8924274686049,3.58015871183438
533000,958000,19908,43.8300475384144,2,67.7966170733661,3.70063303721769
541000,958000,19909,108.373251285313,3,70.5179198812605,3.82453206746018
549000,958000,19910,123.331544581579,2,72.8778213453854,3.95439128923601
557000,958000,19911,140.095756379461,6,74.7250023521025,4.09214892400652
565000,958000,19912,105.955750277431,6,75.8919134271387,4.21852994413986
573000,958000,19913,177.503151407649,3,76.3086355512528,4.3198741165998
581000,958000,19914,178.383131121515,6,75.9376372631571,4.3748667244282
589000,958000,19915,121.681511197186,4,74.8275472324961,4.37501586227737
597000,958000,19916,77.0550448413607,2,73.1232440501045,4.33192182680936
605000,958000,19917,72.5474351194127,1,70.9934690720788,4.26050278332911
613000,958000,19918,122.798797693638,1,68.6540380321231,4.19310482909548
621000,958000,19919,NA,0,66.2902208343639,4.14933199180443
629000,958000,19920,23.4643706362886,1,64.0703910276634,4.15100428306199
637000,958000,19921,66.0420729720342,3,62.1252860735846,4.19710254804406
645000,958000,19922,48.37856138598,2,60.5437989801525,4.28143610195049
653000,958000,19923,80.589245702027,2,59.3833992080808,4.3893199479785
685000,958000,19927,35.8190810841719,2,NA,NA
693000,958000,19928,75.9063785312129,3,59.7904980936997,5.07338470183013
701000,958000,19929,59.476521209859,2,NA,NA
781000,958000,19939,41.8553544516257,1,NA,NA
813000,958000,19943,171.59142793921,1,70.2562024299984,6.7926681357874
837000,958000,19946,56.8290305621889,2,68.5945518080483,6.21466984544862
845000,958000,19947,85.6300586190025,1,68.1987595848891,6.04004117503323
853000,958000,19948,88.6923475412663,2,67.9334435194707,5.87165760956297
869000,958000,19950,82.1645575208736,2,67.8332833153395,5.58549385998925
877000,958000,19951,NA,0,67.953765318127,5.46525539154331
885000,958000,19952,110.248742397902,1,68.1395212602193,5.35815032741523
893000,958000,19953,76.8583164942716,2,68.3463804601691,5.26157273087727
901000,958000,19954,66.3374361103292,1,68.5339589502723,5.17741049294957
909000,958000,19955,136.800457971652,3,68.6734296955158,5.11614876262145
917000,958000,19956,29.3081051254463,2,68.745531598759,5.09692311148785
925000,958000,19957,38.0614734412636,1,68.7286172435613,5.13275252915266
933000,958000,19958,40.2710618878903,2,68.6125586058936,5.23730619524378
941000,958000,19959,21.391335192122,1,68.394649984399,5.41744893630255
957000,958000,19961,91.7075050979175,2,67.6569780186748,5.9978160470777
965000,958000,19962,NA,0,67.1565242328167,6.36881685417881
973000,958000,19963,19.5026651171637,1,66.60621300254,6.76030216377405
989000,958000,19965,152.375316724636,1,65.5126450674777,7.50777881344026
-35000,950000,20133,NA,0,49.3498529825394,12.1370413241779
61000,950000,20145,65.5553023709942,1,50.7210115138513,7.53802966487733
77000,950000,20147,NA,0,50.8703052037157,6.8320359859454
133000,950000,20154,109.588717658205,1,50.1835061032223,5.35911187979209
157000,950000,20157,82.2675611707858,2,49.8969540256765,5.12615315532808
165000,950000,20158,52.6068289714854,1,49.9496623996871,5.08267938394153
173000,950000,20159,NA,0,50.1255270412423,5.04491936769386
181000,950000,20160,NA,0,50.438984483458,5.01313148970401
189000,950000,20161,NA,0,50.9042479367188,4.98548400658198
197000,950000,20162,8.9303220327931,1,51.530122828445,4.96161410204506
205000,950000,20163,NA,0,52.3273994169766,4.93743656672417
213000,950000,20164,143.084630005513,1,53.3042887048588,4.9063602840714
245000,950000,20168,36.9566626948362,1,58.5836580301612,4.76964986615058
253000,950000,20169,129.339100709048,2,60.0676682944313,4.73980168387322
285000,950000,20173,NA,0,65.1629643598128,4.63976237257545
293000,950000,20174,57.2331549081307,3,65.9564648883345,4.63608551214258
301000,950000,20175,133.402198485961,2,66.4745759232228,4.61701284923379
309000,950000,20176,38.8496264105449,3,66.6991810717176,4.58448044298316
317000,950000,20177,10.2342115875881,1,66.6282736401396,4.53665820275693
325000,950000,20178,NA,0,66.2760829791781,4.46239835239573
333000,950000,20179,51.630914643028,1,65.6600837527974,4.37184151163883
341000,950000,20180,99.1734871218097,3,64.809255548085,4.27503769291453
349000,950000,20181,58.2143874032199,2,63.7552369976269,4.1840349459088
357000,950000,20182,90.9961338923808,3,62.5495363103412,4.09014108803851
365000,950000,20183,91.2702769135114,2,61.2426066639824,3.98267354451929
373000,950000,20184,3.29196013378511,1,59.8726270140199,3.86164610658753
381000,950000,20185,60.519386283222,2,58.4652033167656,3.74206303032608
389000,950000,20186,41.4446881501152,3,57.0526145077105,3.63197138057747
397000,950000,20187,151.024648843097,3,55.6733432255017,3.5298745230343
405000,950000,20188,73.5455177630899,2,54.3677571077301,3.4297821527349
413000,950000,20189,68.5205782436365,3,53.1780395059768,3.33308493598301
429000,950000,20191,28.4774322907934,2,51.3143470138095,3.1839704890246
437000,950000,20192,27.1227537585961,2,50.7126986210891,3.13308201722901
453000,950000,20194,NA,0,50.3351559709114,3.08267880243773
461000,950000,20195,153.193078926582,2,50.6221807312289,3.07999743773401
469000,950000,20196,111.537805310379,1,51.2665275426452,3.09220485160655
477000,950000,20197,7.64355527002604,1,52.2907969842271,3.12205395607642
485000,950000,20198,112.091060073423,1,53.7024933926039,3.17062708570221
493000,950000,20199,NA,0,55.4949625338955,3.23954679713818
501000,950000,20200,100.136880784148,3,57.6438044612815,3.32876355644217
509000,950000,20201,54.6820709259523,2,60.0994846577174,3.4398394990958
525000,950000,20203,191.393220701162,1,65.5650628454902,3.70695646646066
533000,950000,20204,11.1281888287561,1,68.2989635378183,3.83786309764415
541000,950000,20205,104.264702932719,1,70.849729858363,3.97180167878936
549000,950000,20206,107.451027828261,3,73.0660629006902,4.11341947397955
557000,950000,20207,138.56000134592,6,74.7913390313262,4.25695334975648
565000,950000,20208,154.679139528725,4,75.8716737401948,4.38216003834333
573000,950000,20209,109.382549843482,3,76.2398134647887,4.47385267484323
581000,950000,20210,87.0575836412424,2,75.8534105756808,4.50976442542692
589000,950000,20211,48.0077715471334,2,74.7808564299743,4.49070626999833
597000,950000,20212,41.6837747372964,3,73.1735383054429,4.43567075566047
605000,950000,20213,32.4601801831142,1,71.1910505099677,4.36110854742003
613000,950000,20214,25.4967230853886,2,69.0317188601803,4.29724919429685
621000,950000,20215,44.5295966804542,1,66.8675107629839,4.26397906781135
637000,950000,20217,102.402105880629,1,63.0921481994814,4.3333179942464
645000,950000,20218,25.518598742626,4,61.684391894677,4.42406751247154
653000,950000,20219,63.3098719106623,2,60.6721853300306,4.53830138969263
685000,950000,20223,34.4951199952336,2,60.6645234576773,5.08922324000961
693000,950000,20224,110.324742545677,1,61.544081325963,5.24320753390398
781000,950000,20235,212.799805846598,1,NA,NA
813000,950000,20239,NA,0,71.4588636773199,6.9202370553657
845000,950000,20243,38.4318032400338,1,68.3026245595213,6.02471567810699
853000,950000,20244,18.7091365997799,1,67.8203215349907,5.83287193169455
869000,950000,20246,NA,0,67.4443917667847,5.49941362472671
877000,950000,20247,135.81617129636,2,67.5286999880225,5.36301955711429
885000,950000,20248,92.1001876755842,1,67.7481055744383,5.24641561434964
893000,950000,20249,63.9249103631659,2,68.0546578000457,5.14823703025556
901000,950000,20250,62.4125169280765,1,68.4001897278933,5.0675988615546
909000,950000,20251,NA,0,68.7414306086027,5.00824425017652
917000,950000,20252,60.4989958197013,2,69.0394514728741,4.98215449698442
